5000,2,7214704,51016,19840
5000,2,7281268,50076,19888
5000,4,7480960,63572,19900
5000,4,7347832,51344,20128
5000,4,7414396,59048,19976
5000,4,7414396,51504,19916
5000,4,7347832,51824,19724
5000,8,7547524,54328,19936
5000,8,7614088,54468,19976
5000,8,7680652,54772,19932
5000,8,7614088,53776,19972
5000,8,7547524,53096,19772
5000,16,8146600,57904,20040
5000,16,8146600,58608,19996
5000,16,8146600,57020,19896
5000,16,8146600,57264,20100
5000,16,8080036,57872,19972
5000,32,9211624,64772,19852
5000,32,9211624,63988,19960
5000,32,9211624,62608,19848
5000,32,9211624,62892,19848
5000,32,9211624,65604,19896
6000,1,7081576,54772,19784
6000,1,7015012,49120,20028
6000,1,7015012,48892,19972
6000,1,7015012,48536,19904
6000,1,7015012,48944,19888
6000,2,7281268,49704,20100
6000,2,7214704,50136,20048
6000,2,7214704,51360,19844
6000,2,7214704,50056,20032
6000,2,7281268,52844,19912
6000,4,7414396,56436,20076
6000,4,7414396,62168,19840
6000,4,7347832,58068,19904
6000,4,7414396,53680,20104
6000,4,7347832,58280,19976
6000,8,7547524,54232,19776
6000,8,7547524,52380,19960
6000,8,7547524,53176,20100
6000,8,7480960,52284,20036
6000,8,7547524,52768,19848
6000,16,8146600,56976,19976
6000,16,8146600,58212,20024
6000,16,8146600,56644,19992
6000,16,8080036,55748,19964
6000,16,8146600,55360,19896
6000,32,9145060,65912,19916
6000,32,9145060,64840,19796
6000,32,9145060,63604,19864
6000,32,9211624,64716,20036
6000,32,9145060,63212,20084
7000,1,7015012,49320,20076
7000,1,7015012,49532,20140
7000,1,7015012,49080,19968
7000,1,7015012,49572,20200
7000,1,7015012,49296,19840
7000,2,7214704,48516,19968
7000,2,7148140,49124,20036
7000,2,7214704,50140,19976
7000,2,7214704,48776,19816
7000,2,7214704,50036,20016
7000,4,7347832,57808,19920
7000,4,7347832,55916,19964
7000,4,7414396,55808,20092
7000,4,7414396,51200,19716
7000,4,7281268,52592,19976
7000,8,7614088,62700,19932
7000,8,7547524,57152,19848
7000,8,7614088,63076,19848
7000,8,7614088,57184,19844
7000,8,7680652,55976,20028
7000,16,8146600,56444,19976
7000,16,8080036,56168,19968
7000,16,8146600,56220,19904
7000,16,8080036,56064,19892
7000,16,8080036,55764,20036
7000,32,9211624,65792,20028
7000,32,9211624,64916,19912
7000,32,9145060,63148,19976
7000,32,9211624,65200,19976
7000,32,9211624,64576,19852
8000,1,7015012,45404,20056
8000,1,7081576,45304,19988
8000,1,7081576,50892,20048
8000,1,7015012,50904,20084
8000,1,7015012,48924,19976
8000,2,7148140,49644,20160
8000,2,7148140,48284,20032
8000,2,7214704,48880,20016
8000,2,7148140,49176,20032
8000,2,7148140,48764,19960
8000,4,7347832,52748,20032
8000,4,7414396,52116,20028
8000,4,7414396,55456,19652
8000,4,7347832,50160,19848
8000,4,7347832,52664,20036
8000,8,7614088,53176,19856
8000,8,7547524,55216,20040
8000,8,7547524,56256,20200
8000,8,7614088,57112,20136
8000,8,7547524,55516,19904
8000,16,8080036,55904,19888
8000,16,8147560,60228,19980
8000,16,8146600,59636,20040
8000,16,8146600,56936,19912
8000,16,8080036,56244,19832
8000,32,9211624,65392,20084
8000,32,9211624,65188,19916
8000,32,9211624,65256,20040
8000,32,9212124,67888,19900
8000,32,9211964,65832,19948
9000,1,7015012,46428,19968
9000,1,7015012,48508,19896
9000,1,7015012,49036,19948
9000,1,7015012,49056,19836
9000,1,7015012,49160,20016
9000,2,7281268,50212,19904
9000,2,7148140,49004,19916
9000,2,7281268,49752,20036
9000,2,7214704,48696,20196
9000,2,7148140,49192,19964
9000,4,7347832,51716,20060
9000,4,7347832,51560,19972
9000,4,7347832,51276,20020
9000,4,7347832,50300,19764
9000,4,7347832,51964,20096
9000,8,7614088,55628,19912
9000,8,7614088,60032,20092
9000,8,7547524,58308,19900
9000,8,7614088,63628,20060
9000,8,7614088,56804,19852
9000,16,8146600,59296,19692
9000,16,8080036,55964,19892
9000,16,8146600,63204,19964
9000,16,8080036,56448,20036
9000,16,8146600,56964,20136
9000,32,9211624,70388,19956
9000,32,9211624,67924,19932
9000,32,9211624,66604,19972
9000,32,9212216,63716,19968
9000,32,9211624,65388,19976
10000,1,7015012,46280,19896
10000,1,7015012,48704,20032
10000,1,7081576,49740,20036
10000,1,7015012,48780,20100
10000,1,7015012,48828,20136
10000,2,7148140,48204,19896
10000,2,7148140,48348,20036
10000,2,7214704,50264,20036
10000,2,7148140,48180,19968
10000,2,7148140,51080,19968
10000,4,7347832,52460,20100
10000,4,7347832,50056,19976
10000,4,7414396,53028,19896
10000,4,7347832,50228,20084
10000,4,7347832,51868,20020
10000,8,7614088,60576,20036
10000,8,7680652,59672,19896
10000,8,7614088,59644,20036
10000,8,7614088,63132,19772
10000,8,7614088,61384,19760
10000,16,8146600,57072,20104
10000,16,8146600,57016,20100
10000,16,8146600,65700,19952
10000,16,8146600,60928,20240
10000,16,8146600,63396,19844
10000,32,9211624,71408,19904
10000,32,9211624,65444,19828
10000,32,9211624,70512,19972
10000,32,9211624,64528,19972
10000,32,9211624,65160,20036
