input,total_mem,free_mem,pid_mem
8,131680096,69143256,109676.0
8,131680096,69108060,134252.0
8,131680096,69065312,158316.0
8,131680096,69055028,159356.0
8,131680096,69181956,17664.0
8,131680096,69131676,77624.0
8,131680096,69087356,104536.0
8,131680096,69048264,128088.0
8,131680096,69033256,154712.0
8,131680096,69028024,157140.0
8,131680096,69026812,157396.0
8,131680096,69148060,21248.0
8,131680096,69097552,84192.0
8,131680096,69070796,113632.0
8,131680096,69034592,142048.0
8,131680096,68993448,165600.0
8,131680096,68991664,166304.0
16,131680096,69131028,16896.0
16,131680096,69073864,91024.0
16,131680096,69026772,143648.0
16,131680096,68999612,167968.0
16,131680096,69145236,17664.0
16,131680096,69065352,93360.0
16,131680096,68998316,147840.0
16,131680096,68976600,162688.0
16,131680096,69108436,17408.0
16,131680096,69044300,91836.0
16,131680096,69002252,138196.0
16,131680096,68958708,163028.0
16,131680096,69090996,14336.0
16,131680096,69030016,89648.0
16,131680096,68990860,137960.0
16,131680096,68958696,166888.0
16,131680096,69093036,17152.0
16,131680096,69035048,90416.0
16,131680096,68971704,137672.0
16,131680096,68942708,164296.0
32,131680096,69072416,15360.0
32,131680096,68995728,105240.0
32,131680096,68939320,162840.0
32,131680096,69065012,17408.0
32,131680096,68950176,114176.0
32,131680096,68888948,161280.0
32,131680096,69030608,15872.0
32,131680096,68940644,115888.0
32,131680096,68814944,155824.0
32,131680096,69040728,18176.0
32,131680096,68920352,138452.0
32,131680096,68885572,187680.0
32,131680096,69024396,16640.0
32,131680096,68932620,124628.0
32,131680096,68897436,170708.0
1,131680096,69044024,18432.0
1,131680096,69010648,56832.0
1,131680096,69011788,62628.0
1,131680096,69012204,68528.0
1,131680096,69003276,71344.0
1,131680096,69009828,74160.0
1,131680096,69013528,77744.0
1,131680096,69016968,80048.0
1,131680096,69007048,84912.0
1,131680096,69009292,88240.0
1,131680096,69024248,86840.0
1,131680096,69072964,89912.0
1,131680096,69066016,92984.0
1,131680096,69073752,95032.0
1,131680096,69080276,97848.0
1,131680096,69081660,100920.0
1,131680096,69076352,102712.0
1,131680096,69076708,106040.0
1,131680096,69077960,108856.0
1,131680096,69070508,111416.0
1,131680096,69070944,112684.0
1,131680096,69085804,115500.0
1,131680096,69085900,118572.0
1,131680096,69077804,121132.0
1,131680096,69077100,123692.0
1,131680096,69074716,126508.0
1,131680096,69075744,129836.0
1,131680096,69064956,131628.0
1,131680096,69062720,134700.0
1,131680096,69061680,138028.0
1,131680096,69063324,139820.0
1,131680096,69053524,143916.0
1,131680096,69053460,147756.0
1,131680096,69056000,149804.0
1,131680096,69051872,152876.0
1,131680096,69052892,155948.0
1,131680096,69059820,157996.0
1,131680096,69054884,161324.0
1,131680096,69056584,161580.0
1,131680096,69059636,161580.0
1,131680096,69059896,161580.0
1,131680096,69063924,161580.0
1,131680096,69061908,161580.0
1,131680096,68930812,161580.0
1,131680096,73074472,161580.0
1,131680096,73075564,161580.0
1,131680096,72987468,161580.0
1,131680096,73055372,161580.0
1,131680096,73056652,161580.0
1,131680096,73039720,161580.0
1,131680096,73707100,161580.0
1,131680096,73780696,161580.0
1,131680096,75363044,161580.0
1,131680096,75291744,161580.0
1,131680096,75150032,161580.0
1,131680096,75004960,161580.0
1,131680096,74250580,161580.0
1,131680096,74577040,161580.0
1,131680096,74234856,17152.0
1,131680096,73953440,56576.0
1,131680096,73958520,61424.0
1,131680096,73980740,67464.0
1,131680096,73978464,70024.0
1,131680096,73999148,71324.0
1,131680096,73990948,75420.0
1,131680096,73988104,77212.0
1,131680096,73987608,82588.0
1,131680096,73993332,85660.0
1,131680096,74015508,86596.0
1,131680096,74008264,89924.0
1,131680096,74030384,92996.0
1,131680096,74026968,94788.0
1,131680096,74040548,97860.0
1,131680096,74041628,99836.0
1,131680096,74017124,101628.0
1,131680096,73980416,104956.0
1,131680096,73931328,107772.0
1,131680096,73906168,110332.0
1,131680096,73861916,112892.0
1,131680096,73832820,115964.0
1,131680096,73738876,118780.0
1,131680096,73636660,121084.0
1,131680096,73485560,123900.0
1,131680096,73359328,126716.0
1,131680096,73259644,129788.0
1,131680096,73158820,131836.0
1,131680096,73068968,134652.0
1,131680096,72991876,137980.0
1,131680096,72929508,139772.0
1,131680096,72839044,143868.0
1,131680096,72761468,147708.0
1,131680096,72684104,149500.0
1,131680096,72607880,152572.0
1,131680096,72523824,155644.0
1,131680096,72442696,157436.0
1,131680096,72361272,161276.0
1,131680096,72275484,161276.0
1,131680096,72189000,161276.0
1,131680096,72133480,161276.0
1,131680096,72094204,161276.0
1,131680096,72045584,161276.0
1,131680096,72014356,161276.0
1,131680096,71959960,161276.0
1,131680096,71926204,161276.0
1,131680096,71874812,161276.0
1,131680096,71828932,161276.0
1,131680096,71784260,161276.0
1,131680096,71679532,161276.0
1,131680096,71607516,161276.0
1,131680096,71525796,161276.0
1,131680096,71448952,161276.0
1,131680096,71357452,161276.0
1,131680096,71282620,161276.0
1,131680096,71189376,161276.0
1,131680096,71108168,161276.0
1,131680096,71016996,161276.0
1,131680096,71063388,18432.0
1,131680096,70946324,56576.0
1,131680096,70914668,62020.0
1,131680096,70805500,69816.0
1,131680096,70660356,72632.0
1,131680096,70556424,72624.0
1,131680096,70472048,75184.0
1,131680096,70409780,78256.0
1,131680096,70278604,82352.0
1,131680096,70171208,85936.0
1,131680096,70051644,85556.0
1,131680096,69964732,88628.0
1,131680096,69960792,91700.0
1,131680096,69954980,93748.0
1,131680096,69948592,96820.0
1,131680096,69939776,99892.0
1,131680096,69928716,101684.0
1,131680096,69924952,105012.0
1,131680096,69912100,107828.0
1,131680096,69909120,109876.0
1,131680096,69903756,113204.0
1,131680096,69891800,115764.0
1,131680096,69878112,118580.0
1,131680096,69871724,121140.0
1,131680096,69866172,123700.0
1,131680096,69860200,126516.0
1,131680096,69845020,130100.0
1,131680096,69843128,131892.0
1,131680096,69836296,134964.0
1,131680096,69832816,138036.0
1,131680096,69814900,139828.0
1,131680096,69809176,143924.0
1,131680096,69799068,147508.0
1,131680096,69794572,149300.0
1,131680096,69779524,152372.0
1,131680096,69772364,155700.0
1,131680096,69766284,157492.0
1,131680096,69756616,161588.0
1,131680096,69756080,161844.0
1,131680096,69754468,161844.0
1,131680096,69761156,161844.0
1,131680096,69754056,161844.0
1,131680096,69748376,161844.0
1,131680096,69739468,161844.0
1,131680096,69739240,161844.0
1,131680096,69725436,161844.0
1,131680096,69718420,161844.0
1,131680096,69715176,161844.0
1,131680096,69719232,161844.0
1,131680096,69706488,161844.0
1,131680096,69694932,161844.0
1,131680096,69687956,161844.0
1,131680096,69677736,161844.0
1,131680096,69669732,161844.0
1,131680096,69663568,161844.0
1,131680096,69650732,161844.0
1,131680096,69632724,161844.0
1,131680096,69622128,162100.0
1,131680096,69746944,18688.0
1,131680096,69694232,56832.0
1,131680096,69677672,61456.0
1,131680096,69643480,68568.0
1,131680096,69572072,71128.0
1,131680096,69664276,72720.0
1,131680096,69647800,75536.0
1,131680096,69640960,78352.0
1,131680096,69623944,81424.0
1,131680096,69601312,84496.0
1,131680096,69584228,84088.0
1,131680096,69574360,87160.0
1,131680096,69549932,90232.0
1,131680096,69537116,92024.0
1,131680096,69509876,95096.0
1,131680096,69493852,98424.0
1,131680096,69471496,100216.0
1,131680096,69450576,103288.0
1,131680096,69439124,106360.0
1,131680096,69424484,108152.0
1,131680096,69410928,111480.0
1,131680096,69395684,114552.0
1,131680096,69375312,117112.0
1,131680096,69360828,119672.0
1,131680096,69337072,122488.0
1,131680096,69316072,125304.0
1,131680096,69301176,127608.0
1,131680096,69268424,130424.0
1,131680096,69253096,132984.0
1,131680096,69225892,136312.0
1,131680096,69205680,138104.0
1,131680096,69201924,141176.0
1,131680096,69176000,144248.0
1,131680096,69200092,146040.0
1,131680096,69203088,149112.0
1,131680096,69190368,152184.0
1,131680096,69192064,154232.0
1,131680096,69163296,158072.0
1,131680096,69153176,158840.0
1,131680096,69132692,158840.0
1,131680096,69118040,158840.0
1,131680096,69112648,159096.0
1,131680096,69103264,159096.0
1,131680096,69089132,159096.0
1,131680096,69077632,159096.0
1,131680096,69072224,159096.0
1,131680096,69065484,159096.0
1,131680096,69054288,159096.0
1,131680096,69046912,159096.0
1,131680096,69043684,159096.0
1,131680096,69034412,159096.0
1,131680096,69025084,159096.0
1,131680096,69014868,159096.0
1,131680096,69006932,159096.0
1,131680096,68994124,159096.0
1,131680096,68990908,159096.0
1,131680096,68969964,159096.0
1,131680096,68957572,159096.0
1,131680096,69082316,17408.0
1,131680096,69033532,55808.0
1,131680096,69020144,61184.0
1,131680096,69001348,68876.0
1,131680096,68970824,71692.0
1,131680096,68949384,72480.0
1,131680096,68849948,75296.0
1,131680096,68755016,78112.0
1,131680096,68689732,81440.0
1,131680096,68677268,85024.0
1,131680096,68869016,85764.0
1,131680096,68862188,88580.0
1,131680096,68852280,91908.0
1,131680096,68840252,93956.0
1,131680096,68823212,97028.0
1,131680096,68804592,100100.0
1,131680096,68799300,101892.0
1,131680096,68787860,104964.0
1,131680096,68775620,108036.0
1,131680096,68769912,109828.0
1,131680096,68756864,111980.0
1,131680096,68742824,115308.0
1,131680096,68741220,117868.0
1,131680096,68742296,120428.0
1,131680096,68718784,123244.0
1,131680096,68709300,126060.0
1,131680096,68713752,128620.0
1,131680096,68717792,131180.0
1,131680096,68723664,133996.0
1,131680096,68718104,137324.0
1,131680096,68709276,139116.0
1,131680096,68705348,141932.0
1,131680096,68790920,145260.0
1,131680096,68789316,147052.0
1,131680096,68786208,150380.0
1,131680096,68772676,153452.0
1,131680096,68762928,155244.0
1,131680096,68750900,158572.0
1,131680096,68755664,159340.0
1,131680096,68753508,159340.0
1,131680096,68749260,159340.0
1,131680096,68744276,159340.0
1,131680096,68723396,159340.0
1,131680096,69258912,159340.0
1,131680096,69251272,159340.0
1,131680096,69242332,159340.0
1,131680096,69237724,159340.0
1,131680096,69229348,159340.0
1,131680096,69220108,159340.0
1,131680096,69212240,159340.0
1,131680096,69202108,159340.0
1,131680096,69205504,159340.0
1,131680096,69198120,159340.0
1,131680096,69187412,159340.0
1,131680096,69178060,159340.0
1,131680096,69175444,159340.0
1,131680096,69172692,159340.0
1,131680096,69158968,159340.0
