input,thread,free_mem,pid_mem
10000,1,100488956,155420.0
10000,1,100488528,159516.0
10000,1,100488360,160028.0
10000,1,100495072,160028.0
10000,1,100495020,160028.0
10000,1,100495828,160028.0
10000,1,100495596,160028.0
10000,1,100496224,160028.0
10000,1,100496228,160028.0
10000,1,100495728,160028.0
10000,1,100496008,160028.0
10000,1,100496232,160028.0
10000,1,100496736,160028.0
10000,1,100497340,160028.0
10000,1,100497392,160028.0
10000,1,100498156,160028.0
10000,1,100498668,160028.0
10000,1,100499288,160028.0
10000,1,100499252,160028.0
10000,1,100499756,160028.0
10000,1,100499840,160028.0
10000,1,100499840,160028.0
10000,1,100634776,14080.0
10000,1,100605544,55296.0
10000,1,100600724,61344.0
10000,1,100593812,66276.0
10000,1,100593472,69092.0
10000,1,100584516,71908.0
10000,1,100584524,74192.0
10000,1,100584796,77008.0
10000,1,100585048,82640.0
10000,1,100576788,85712.0
10000,1,100577400,86496.0
10000,1,100578316,89568.0
10000,1,100569864,92896.0
10000,1,100569876,94688.0
10000,1,100569508,97760.0
10000,1,100569432,101088.0
10000,1,100560896,102880.0
10000,1,100559744,106208.0
10000,1,100559268,109280.0
10000,1,100559580,111072.0
10000,1,100550776,113072.0
10000,1,100550340,116144.0
10000,1,100545304,118704.0
10000,1,100541804,121264.0
10000,1,100541488,123824.0
10000,1,100532668,126896.0
10000,1,100532416,129456.0
10000,1,100531924,132272.0
10000,1,100531176,135088.0
10000,1,100523116,138416.0
10000,1,100525748,140208.0
10000,1,100525500,144048.0
10000,1,100522784,147888.0
10000,1,100515228,149680.0
10000,1,100518436,152752.0
10000,1,100518124,156080.0
10000,1,100518224,157872.0
10000,1,100509516,161200.0
10000,1,100509440,161968.0
10000,1,100509208,161968.0
10000,1,100508960,161968.0
10000,1,100509784,161968.0
10000,1,100510596,161968.0
10000,1,100511760,161968.0
10000,1,100513396,161968.0
10000,1,100513664,161968.0
10000,1,100513944,161968.0
10000,1,100514196,161968.0
10000,1,100513956,161968.0
10000,1,100513804,161968.0
10000,1,100514212,161968.0
10000,1,100514212,161968.0
10000,1,100514468,161968.0
10000,1,100514008,161968.0
10000,1,100514008,161968.0
10000,1,100514512,161968.0
10000,1,100514576,161968.0
10000,1,100512820,161968.0
10000,1,100649860,13312.0
10000,1,100615376,56832.0
10000,1,100613584,66968.0
10000,1,100610052,70808.0
10000,1,100610388,73368.0
10000,1,100602744,76184.0
10000,1,100602792,79512.0
10000,1,100603300,82072.0
10000,1,100600388,85656.0
10000,1,100598088,88728.0
10000,1,100593640,87200.0
10000,1,100592632,90016.0
10000,1,100585304,93088.0
10000,1,100585316,94880.0
10000,1,100585340,97952.0
10000,1,100575604,101280.0
10000,1,100575420,103072.0
10000,1,100575232,106144.0
10000,1,100575144,109472.0
10000,1,100566764,111264.0
10000,1,100567016,114592.0
10000,1,100566472,117408.0
10000,1,100567244,119968.0
10000,1,100558684,122528.0
10000,1,100558544,125344.0
10000,1,100559480,127904.0
10000,1,100559436,130464.0
10000,1,100551836,133024.0
10000,1,100550832,136352.0
10000,1,100550856,139424.0
10000,1,100551108,141216.0
10000,1,100542172,144544.0
10000,1,100542424,147872.0
10000,1,100542888,149664.0
10000,1,100534696,152736.0
10000,1,100534432,155808.0
10000,1,100534240,157600.0
10000,1,100534232,161440.0
10000,1,100533984,161952.0
10000,1,100533484,161952.0
10000,1,100533336,161952.0
10000,1,100533052,161952.0
10000,1,100533056,161952.0
10000,1,100533656,161952.0
10000,1,100534160,161952.0
10000,1,100534164,161952.0
10000,1,100533720,161952.0
10000,1,100534264,161952.0
10000,1,100534272,161952.0
10000,1,100534524,161952.0
10000,1,100534040,161952.0
10000,1,100533788,161952.0
10000,1,100533832,161952.0
10000,1,100533580,161952.0
10000,1,100533900,161952.0
10000,1,100534164,161952.0
10000,1,100534340,161952.0
10000,1,100532828,163488.0
10000,1,100672032,15104.0
10000,1,100641372,56576.0
10000,1,100639212,60496.0
10000,1,100634600,68260.0
10000,1,100630324,71332.0
10000,1,100629568,74148.0
10000,1,100621764,77220.0
10000,1,100620316,79780.0
10000,1,100615164,84900.0
10000,1,100610400,88228.0
10000,1,100611132,88440.0
10000,1,100602816,91256.0
10000,1,100602008,94328.0
10000,1,100602188,96632.0
10000,1,100600984,99704.0
10000,1,100593652,101100.0
10000,1,100593580,103148.0
10000,1,100592348,106220.0
10000,1,100583556,109292.0
10000,1,100584208,111340.0
10000,1,100582628,114412.0
10000,1,100582032,117228.0
10000,1,100572996,120044.0
10000,1,100572808,122348.0
10000,1,100571904,125164.0
10000,1,100571016,128236.0
10000,1,100563120,130540.0
10000,1,100562620,133356.0
10000,1,100561720,136172.0
10000,1,100561468,139500.0
10000,1,100553612,141548.0
10000,1,100551448,145132.0
10000,1,100550488,149228.0
10000,1,100550496,151276.0
10000,1,100542484,154092.0
10000,1,100543028,157164.0
10000,1,100542952,159212.0
10000,1,100540976,162284.0
10000,1,100539968,162796.0
10000,1,100539716,162796.0
10000,1,100539584,162796.0
10000,1,100539424,162796.0
10000,1,100539424,162796.0
10000,1,100539424,162796.0
10000,1,100539188,162796.0
10000,1,100539236,162796.0
10000,1,100539236,162796.0
10000,1,100539016,162796.0
10000,1,100539268,162796.0
10000,1,100539100,162796.0
10000,1,100539300,162796.0
10000,1,100539492,162796.0
10000,1,100539824,162796.0
10000,1,100539324,162796.0
10000,1,100539728,162796.0
10000,1,100539996,162796.0
10000,1,100540256,162796.0
10000,1,100540100,162796.0
10000,2,100680020,15360.0
10000,2,100647008,60568.0
10000,2,100631284,74972.0
10000,2,100621372,80092.0
10000,2,100615576,85468.0
10000,2,100611800,91868.0
10000,2,100601528,96784.0
10000,2,100592148,102160.0
10000,2,100591732,107536.0
10000,2,100589976,113680.0
10000,2,100574272,114904.0
10000,2,100570368,119768.0
10000,2,100569224,125912.0
10000,2,100568540,130776.0
10000,2,100560224,136664.0
10000,2,100547372,143832.0
10000,2,100546920,148952.0
10000,2,100545772,154584.0
10000,2,100537456,159960.0
10000,2,100536700,165592.0
10000,2,100536728,165592.0
10000,2,100535224,165592.0
10000,2,100534840,165848.0
10000,2,100535092,165848.0
10000,2,100535360,165848.0
10000,2,100535620,166104.0
10000,2,100536412,166104.0
10000,2,100536664,166104.0
10000,2,100536664,166104.0
10000,2,100677252,13056.0
10000,2,100632352,61028.0
10000,2,100622020,70112.0
10000,2,100618036,75232.0
10000,2,100610660,81120.0
10000,2,100602956,86672.0
10000,2,100601516,91972.0
10000,2,100600804,97604.0
10000,2,100592004,104004.0
10000,2,100579464,111940.0
10000,2,100578948,114856.0
10000,2,100578512,120232.0
10000,2,100560920,126632.0
10000,2,100561504,131752.0
10000,2,100560852,136616.0
10000,2,100561160,142504.0
10000,2,100543880,147880.0
10000,2,100542364,153512.0
10000,2,100542296,158632.0
10000,2,100543656,164776.0
10000,2,100543420,164776.0
10000,2,100543752,164776.0
10000,2,100544896,165032.0
10000,2,100544840,165032.0
10000,2,100544844,165032.0
10000,2,100545648,165032.0
10000,2,100545416,165032.0
10000,2,100545784,165032.0
10000,2,100545864,165032.0
10000,2,100679212,13312.0
10000,2,100647188,60160.0
10000,2,100619108,88552.0
10000,2,100616272,94184.0
10000,2,100609804,100328.0
10000,2,100601488,105704.0
10000,2,100596132,112360.0
10000,2,100587200,117992.0
10000,2,100583008,124648.0
10000,2,100580796,130024.0
10000,2,100567016,132680.0
10000,2,100565020,140872.0
10000,2,100556668,146248.0
10000,2,100554676,152392.0
10000,2,100544460,157768.0
10000,2,100540464,164168.0
10000,2,100535240,169800.0
10000,2,100533472,175688.0
10000,2,100532716,175944.0
10000,2,100528716,177992.0
10000,2,100526632,178760.0
10000,2,100523996,178760.0
10000,2,100524420,178760.0
10000,2,100519144,178760.0
10000,2,100517408,178760.0
10000,2,100517508,178760.0
10000,2,100513224,178760.0
10000,2,100664920,13056.0
10000,2,100631452,61532.0
10000,2,100623392,68700.0
10000,2,100625184,73564.0
10000,2,100617056,78940.0
10000,2,100609496,84508.0
10000,2,100601200,88504.0
10000,2,100600272,93112.0
10000,2,100586692,99000.0
10000,2,100582896,104376.0
10000,2,100564820,108800.0
10000,2,100556308,116480.0
10000,2,100556568,122368.0
10000,2,100547676,126720.0
10000,2,100547424,132352.0
10000,2,100542988,137188.0
10000,2,100542848,141796.0
10000,2,100538588,147172.0
10000,2,100526100,152036.0
10000,2,100524624,156900.0
10000,2,100523600,162532.0
10000,2,100523768,163044.0
10000,2,100524024,163044.0
10000,2,100522464,165604.0
10000,2,100522944,165604.0
10000,2,100522440,165604.0
10000,2,100522640,165604.0
10000,2,100523004,165604.0
10000,2,100524104,165604.0
10000,2,100523860,165860.0
10000,2,100524696,165860.0
10000,2,100668544,15616.0
10000,2,100626212,60572.0
10000,2,100615592,70372.0
10000,2,100610232,75492.0
10000,2,100605996,80612.0
10000,2,100597352,87524.0
10000,2,100587292,91688.0
10000,2,100584156,97064.0
10000,2,100580484,102440.0
10000,2,100570404,108328.0
10000,2,100562460,112936.0
10000,2,100561064,118056.0
10000,2,100561068,124200.0
10000,2,100552512,129064.0
10000,2,100551008,134440.0
10000,2,100540712,141352.0
10000,2,100540868,146472.0
10000,2,100531340,151592.0
10000,2,100529204,157480.0
10000,2,100520072,163112.0
10000,2,100520828,163368.0
10000,2,100521136,163368.0
10000,2,100521176,166696.0
10000,2,100521668,167208.0
10000,2,100522000,167208.0
10000,2,100522788,167208.0
10000,2,100523500,167464.0
10000,2,100523600,167720.0
10000,2,100524596,167720.0
10000,4,100664796,16128.0
10000,4,100625408,70912.0
10000,4,100611556,87552.0
10000,4,100593908,99328.0
10000,4,100584036,109824.0
10000,4,100561656,120576.0
10000,4,100548388,127536.0
10000,4,100548716,138288.0
10000,4,100540840,148528.0
10000,4,100520680,159792.0
10000,4,100511692,166192.0
10000,4,100511696,167984.0
10000,4,100510360,168240.0
10000,4,100507340,168240.0
10000,4,100512448,168240.0
10000,4,100654520,11264.0
10000,4,100612956,64240.0
10000,4,100596968,76904.0
10000,4,100577924,88424.0
10000,4,100569608,99176.0
10000,4,100545960,110184.0
10000,4,100539264,120124.0
10000,4,100524848,130364.0
10000,4,100511460,140860.0
10000,4,100494348,151868.0
10000,4,100491352,158524.0
10000,4,100487500,160572.0
10000,4,100474136,161340.0
10000,4,100475476,161340.0
10000,4,100460588,162876.0
10000,4,100606312,15104.0
10000,4,100572068,66000.0
10000,4,100561736,79892.0
10000,4,100547120,92180.0
10000,4,100543592,102676.0
10000,4,100515736,115220.0
10000,4,100515988,125144.0
10000,4,100512464,137432.0
10000,4,100491548,149208.0
10000,4,100494428,159960.0
10000,4,100494308,161752.0
10000,4,100493420,163032.0
10000,4,100487120,164824.0
10000,4,100486160,164824.0
10000,4,100624820,16128.0
10000,4,100587980,67784.0
10000,4,100575132,82632.0
10000,4,100566820,93384.0
10000,4,100553828,104392.0
10000,4,100531572,115656.0
10000,4,100528708,126272.0
10000,4,100501996,136768.0
10000,4,100504816,148288.0
10000,4,100504672,160576.0
10000,4,100505392,159820.0
10000,4,100491288,162124.0
10000,4,100483744,162124.0
10000,4,100485924,164428.0
10000,4,100486416,164428.0
10000,4,100633656,16896.0
10000,4,100590004,66720.0
10000,4,100580036,80596.0
10000,4,100558908,92116.0
10000,4,100554176,103124.0
10000,4,100520912,117716.0
10000,4,100509096,127956.0
10000,4,100496096,140500.0
10000,4,100478960,152532.0
10000,4,100477752,163028.0
10000,4,100465880,163152.0
10000,4,100458756,164432.0
10000,4,100464636,164432.0
10000,4,100466044,164432.0
10000,8,100592848,11776.0
10000,8,100534456,81020.0
10000,8,100510996,107132.0
10000,8,100489800,129916.0
10000,8,100475140,153468.0
10000,8,100459320,161148.0
10000,8,100461676,158232.0
10000,8,100597280,
10000,8,100605076,12032.0
10000,8,100538476,94108.0
10000,8,100509748,119452.0
10000,8,100479512,143772.0
10000,8,100454224,169372.0
10000,8,100457772,172956.0
10000,8,100464716,164468.0
10000,8,100473780,164468.0
10000,8,100602244,11776.0
10000,8,100562352,76476.0
10000,8,100535784,101308.0
10000,8,100506384,124604.0
10000,8,100486284,148924.0
10000,8,100466924,157628.0
10000,8,100470308,154808.0
10000,8,100466044,155576.0
10000,8,100598416,14336.0
10000,8,100544520,79152.0
10000,8,100526460,102448.0
10000,8,100505044,124464.0
10000,8,100473828,148272.0
10000,8,100475272,160048.0
10000,8,100479140,160312.0
10000,8,100472416,160312.0
10000,8,100610872,13312.0
10000,8,100546020,82956.0
10000,8,100526616,106508.0
10000,8,100504720,129292.0
10000,8,100466672,154892.0
10000,8,100446728,160268.0
10000,8,100447604,157352.0
10000,16,100584364,14336.0
10000,16,100535844,92456.0
10000,16,100493256,142376.0
10000,16,100456360,164904.0
10000,16,100577520,11264.0
10000,16,100521556,92664.0
10000,16,100479980,139512.0
10000,16,100439660,166904.0
10000,16,100423996,171256.0
10000,16,100564260,11776.0
10000,16,100501816,90788.0
10000,16,100454628,140452.0
10000,16,100421856,166308.0
10000,16,100550248,14336.0
10000,16,100492328,92064.0
10000,16,100447416,141040.0
10000,16,100423876,161264.0
10000,16,100553900,13824.0
10000,16,100509840,83476.0
10000,16,100469744,130304.0
10000,16,100425496,161280.0
10000,16,100419196,163328.0
10000,32,100556480,12032.0
10000,32,100493268,105220.0
10000,32,100449256,160004.0
10000,32,100557692,15616.0
10000,32,100476480,120272.0
10000,32,100415776,170960.0
10000,32,100546912,16640.0
10000,32,100446080,134384.0
10000,32,100378920,181232.0
10000,32,100526148,17408.0
10000,32,100452744,122432.0
10000,32,100394676,178240.0
10000,32,100554756,17664.0
10000,32,100493824,101448.0
10000,32,100446400,159048.0
