input,thread,task_clock_msec,context_switches,cpu_migrations,page_faults,major_faults,dtlb_load_misses,cache_misses,cpu_cycles,instructions,branches,branch_misses,time_elapsed_sec,user_time_sec,sys_time_sec,ipc
8000,2,,178365,205,54717,0,1537802,26377196,79333862653,70605354666,,,19.14022688,40.669769,4.102364,0.8899775241604232
8000,2,,169662,223,60169,0,1576932,34659242,79556290870,65334337158,,,19.125771833,40.911483,3.767337,0.8212340777017927
8000,4,,100075,117,56500,0,1452765,31833618,73581567696,65726815382,,,9.097332484,37.333664,2.161759,0.893251087739097
8000,4,,90434,228,57215,0,1977037,30520787,83385847077,63571085264,,,10.337836914,42.544677,2.236863,0.7623726026947631
8000,4,,90462,168,55771,0,1365843,32586775,73650716372,65750151860,,,9.107053309,37.788104,2.130976,0.8927292917003645
8000,4,,93465,177,61169,0,1520998,36901489,79335139282,64476527672,,,9.864108116,40.464824,2.275078,0.8127108398059975
8000,4,,90335,233,54905,0,1432073,29901622,72943230134,65477668972,,,9.089530528,37.268283,2.079813,0.8976524463163281
8000,8,,59246,144,55322,0,1570148,32744976,76641476072,65313535394,,,4.884570063,38.935701,1.472071,0.8521956875235794
8000,8,,63891,191,51601,0,1609815,32321007,82095786558,64359974812,,,5.279318563,41.793773,1.504515,0.7839619730853081
8000,8,,63242,222,47581,0,1317201,34762839,81959453791,64257602366,,,5.27400024,41.831377,1.484692,0.7840169668511889
8000,8,,61590,197,50816,0,1513217,32530185,81501899738,64281125102,,,5.253103337,41.686646,1.52681,0.7887070768735607
8000,8,,79117,232,50543,0,1553113,35933342,83950135585,62601123339,,,5.381721873,42.586529,1.496728,0.7456941302449238
8000,16,,70123,186,53885,0,1728036,38030848,91285670299,64374966673,,,3.07329778,45.876742,1.182576,0.7052034176026114
8000,16,,74011,155,52382,0,1839450,36070139,86350239060,64560385099,,,2.900538746,43.117881,1.014644,0.7476572827336421
8000,16,,75970,181,57459,0,2040363,41159796,88064263587,64597557313,,,2.952669587,43.869706,1.082397,0.7335274796136019
8000,16,,76272,171,56905,0,1833377,35711217,89610284227,64696919515,,,2.998955723,44.73114,1.105945,0.7219809653890877
8000,16,,76885,234,53994,0,1627581,39611175,90461313758,64617661344,,,3.027472159,45.19894,1.075257,0.714312656533639
8000,32,,51504,1049,61551,0,1988970,56030431,102968859811,64974713341,,,1.904189433,51.14262,0.706312,0.6310132350718606
8000,32,,55812,1366,56875,0,1943808,54115344,104295274120,63610320096,,,1.932342806,51.788414,0.784141,0.6099060636516596
8000,32,,52504,1073,55377,0,1858540,48998628,99063801868,65081438671,,,1.858976994,49.220589,0.729334,0.656964879641096
8000,32,,55211,1099,61398,0,1962322,63951488,106930774468,66365217070,,,1.979677081,53.063336,0.801129,0.6206372057078889
8000,32,,53847,1078,58720,0,2027069,51584812,102276000070,63769468043,,,1.908634716,50.726708,0.815708,0.6235037349852823
9000,1,,363196,279,67770,0,2178375,28058737,101493236220,83620004949,,,47.774514921,52.127108,7.708645,0.823897316346703
9000,1,,363202,228,62061,0,2165092,55089226,101957834477,83516991423,,,47.954110136,52.421383,7.755444,0.8191326527422476
9000,1,,363241,262,61652,0,2159663,51322576,101926336737,83531714452,,,47.932883381,52.433649,7.649671,0.819530232579009
9000,1,,363515,113,60615,0,2184064,7014660,100888654048,83492008899,,,47.447025305,51.878003,7.327901,0.8275658911980017
9000,1,,363300,205,60508,0,2139696,6747307,100897314661,83509573428,,,47.474018368,52.153782,7.398891,0.8276689395409558
9000,2,,193348,189,64665,0,1725646,34496465,98871657250,81638957429,,,23.911705961,50.603955,4.180712,0.8257063722778856
9000,2,,210367,169,63500,0,1753511,26047802,99235636769,81966772311,,,23.964430842,50.978846,4.490683,0.8259812198494948
9000,2,,196673,200,64173,0,2036712,29885798,102155847364,79368963736,,,24.761818924,52.201714,4.170693,0.7769399969166115
9000,2,,203844,162,64419,0,1718526,37067905,104552482206,80485506121,,,25.347883375,53.63361,4.278556,0.7698096154467114
9000,2,,236244,223,68613,0,1834579,15295371,104734500080,81441009386,,,25.315495718,53.784203,5.110807,0.7775948643836789
9000,4,,102553,175,59700,0,1513882,26324795,91203381726,82445649506,,,11.272029714,46.515513,2.314688,0.9039757950389314
9000,4,,107445,243,62301,0,2305343,31148913,91325964204,82641727129,,,11.282652687,46.672153,2.340381,0.9049094400404958
9000,4,,119584,153,52649,0,1471021,30362481,91692713684,82418762219,,,11.31985676,46.49789,2.510904,0.8988583597060857
9000,4,,115654,143,63521,0,1548269,37354248,91836447835,82594871554,,,11.348664873,46.780723,2.120999,0.8993691883901686
9000,4,,111101,217,71909,0,1675288,39012887,93135521052,81884699112,,,11.433502804,47.456538,2.53396,0.8791994524439459
9000,8,,70182,167,49273,0,1447500,37552423,93052037755,81812842041,,,5.978317691,47.552392,1.750678,0.8792160173472818
9000,8,,71490,182,50893,0,1575205,35997045,100963210145,80577801080,,,6.436201533,51.298031,1.709833,0.7980907200184785
9000,8,,75005,146,49723,0,1614228,36273298,100356323472,80351479833,,,6.456577123,51.204947,1.777036,0.8006618522191931
9000,8,,78342,189,50592,0,1552122,36263868,101150342048,80394994995,,,6.470288758,51.26754,1.6662,0.7948069513877597
9000,8,,85210,321,51203,0,1577229,36552740,107293442509,79814502711,,,6.813378899,54.253082,1.545214,0.7438898486671727
9000,16,,93635,205,56363,0,1922556,36409740,106047319120,80864175678,,,3.515715933,52.985142,1.294813,0.7625291836608948
9000,16,,90148,276,54002,0,1978061,39889305,110556501174,80986826984,,,3.655204308,55.246743,1.326009,0.7325378980340415
9000,16,,80280,232,55327,0,1999825,35008789,111119650280,79990935493,,,3.691317908,55.660064,1.323665,0.7198630961440063
9000,16,,85928,227,55165,0,1956594,41170947,115974928769,80414904512,,,3.835243211,58.107789,1.322363,0.6933817969586443
9000,16,,86683,208,58691,0,1883785,38194991,109799710977,78698224554,,,3.64569301,54.875706,1.335497,0.7167434581907515
9000,32,,67288,1012,58336,0,1969933,55225831,119537924158,81652847525,,,2.171151745,59.307822,0.879382,0.6830706497552596
9000,32,,63336,1183,55220,0,1999612,55249155,123974864472,83754445753,,,2.252282965,61.626412,0.787708,0.6755760218791458
9000,32,,67717,1121,66401,0,2173117,57382486,125780324743,80512032547,,,2.278122207,62.413598,0.905399,0.6401003711153218
9000,32,,70076,1233,62182,0,2202498,61603237,141723694541,80395108620,,,2.52179032,70.453412,0.832442,0.5672665314037666
9000,32,,63085,1127,59946,0,1988620,54868793,120511810307,82307792875,,,2.19508015,59.872345,0.838228,0.682985283063324
10000,1,,403740,215,67412,0,2384707,60595643,124353167271,102151084494,,,58.842535571,63.975686,8.684588,0.8214594508186871
10000,1,,403803,276,74622,0,2408273,28897484,123599191947,102208833385,,,58.531576013,63.07625,8.862429,0.8269377151658702
10000,1,,403729,325,66738,0,2377911,62152642,124199003414,102124253871,,,58.808230093,63.72012,8.5686,0.8222630702646067
10000,1,,403796,271,76239,0,2434688,45181777,123969517865,102167115256,,,58.679620958,63.682611,8.503652,0.824130939730343
10000,1,,403753,289,62737,0,2367021,7161037,123049426272,102140031889,,,58.295205751,63.352295,7.955519,0.8300732070316207
10000,2,,244404,197,81084,0,2047657,17852170,121617052121,101032003614,,,29.319869884,61.875661,4.958905,0.8307387973314845
10000,2,,222199,210,73619,0,1927536,34526804,121098810310,100370176995,,,29.373073352,61.836427,4.883392,0.8288287617199797
10000,2,,224624,198,69175,0,1928835,34637222,124742944458,97109900465,,,30.334047051,63.618799,4.858493,0.7784801047220443
10000,2,,247292,318,72316,0,2003088,50982366,112808722520,102273057683,,,27.225031419,57.657616,5.245656,0.9066059378951649
10000,2,,223371,145,71330,0,1859540,34938177,120819330200,100208695471,,,29.340433658,61.843276,4.748461,0.8294094604325161
10000,4,,118899,221,69307,0,1718742,36129877,111218849406,100577151396,,,13.817441491,56.675132,2.580126,0.9043174959385445
10000,4,,119686,157,68023,0,1728638,32262387,111165543232,100868152070,,,13.79031955,56.651839,2.776685,0.9073688585274164
10000,4,,123373,174,72368,0,2141788,34421497,124592989179,96625336583,,,15.438933212,63.449507,2.645239,0.7755278785725296
10000,4,,116182,160,70326,0,2122052,32297627,111382048158,101066954712,,,13.835064307,57.062015,2.509583,0.9073899823482541
10000,4,,118673,208,68460,0,1633722,39495296,111218089723,100261945412,,,13.8410978,56.710471,2.677823,0.9014895478038923
10000,8,,77402,222,60175,0,1926659,41292282,113244555233,100575787723,,,7.250832562,57.526615,1.893392,0.8881291247607085
10000,8,,77903,199,59245,0,1755400,34229823,112255842417,100600889231,,,7.18359433,56.913549,1.935227,0.8961750859905803
10000,8,,78344,167,57203,0,1806583,38546762,114053333458,100796663953,,,7.283174153,58.249379,1.857846,0.8837678031577941
10000,8,,76885,151,55474,0,1733597,35663598,113834726437,100006619475,,,7.265521014,57.968199,1.788887,0.878524705115772
10000,8,,99140,219,70567,0,2176937,39821234,114524215107,101009055708,,,7.283503299,58.101956,1.927158,0.8819886310823193
10000,16,,98236,197,57324,0,2126564,37428493,118916125649,100804061004,,,3.937819059,59.464839,1.407469,0.8476904242704588
10000,16,,96663,203,54579,0,2000569,40808122,123356925190,101003950587,,,4.058700026,61.72806,1.259899,0.8187943273669401
10000,16,,95514,235,57977,0,2017557,38905237,134672878409,98207293164,,,4.419863047,67.495753,1.568316,0.7292284409764048
10000,16,,100730,211,52917,0,1907918,39402921,130485452227,98805480732,,,4.27323622,65.210922,1.266513,0.7572145326983448
10000,16,,100250,253,52489,0,1967018,42819513,130338940261,98903555220,,,4.29009144,65.058547,1.303457,0.7588181630290108
10000,32,,79526,1274,63019,0,2342353,54474126,160555412492,97865253236,,,2.832644201,79.808337,0.950468,0.6095419127703112
10000,32,,75946,1232,70103,0,2436277,56508405,145034228740,98723460298,,,2.581663459,72.031175,0.954075,0.6806907662809695
10000,32,,87189,1026,65640,0,2229105,50189786,144378264278,96481366749,,,2.584076673,71.665663,0.98792,0.6682540978829429
10000,32,,81568,1223,68366,0,2284356,57881381,159957781846,97982145971,,,2.815907516,79.636249,0.841245,0.6125500418937586
10000,32,,84481,1129,63425,0,2172547,66348983,156656885801,97518658931,,,2.763096168,77.788379,1.026912,0.6224983883241314
