input,thread,task_clock_msec,context_switches,cpu_migrations,page_faults,major_faults,dtlb_load_misses,cache_misses,cpu_cycles,instructions,branches,branch_misses,time_elapsed_sec,user_time_sec,sys_time_sec,ipc
5000,32,,12693,509,14875,0,560082,34388541,24715294141,17561247861,,,0.598127066,12.36721,0.246767,0.7105417301859172
5000,32,,11464,576,15811,0,634860,32620845,23374405242,17911723047,,,0.674003425,12.025319,0.260414,0.7662964195904138
6000,1,,794,13,16351,0,205906,1432299,11902512946,24632484672,,,5.582353876,6.063313,0.130156,2.069519670657286
6000,1,,833,7,16510,0,201094,1407105,11891335605,24685732556,,,5.575979997,6.084841,0.107049,2.075942802053311
6000,1,,859,10,16762,0,200914,1396008,11730435586,24571913643,,,5.520789893,5.942407,0.113179,2.0947145110558387
6000,1,,847,9,16413,0,197453,1394902,11890794851,24629386830,,,5.571664854,6.063038,0.114905,2.0712986085979526
6000,1,,828,13,16655,0,199587,1333439,11954899350,24661205608,,,5.589564612,6.080416,0.134075,2.0628534700294234
6000,2,,1123,17,19456,0,384608,34005749,13842551343,25655371386,,,3.364385848,7.377312,0.129005,1.8533701447293955
6000,2,,1156,10,14265,0,252479,9029679,12215408538,24181093921,,,3.198335148,6.642796,0.128899,1.9795567087074366
6000,2,,1144,15,16628,0,276627,11921188,11656548327,24845304625,,,2.960144439,6.243288,0.1428,2.1314461132075397
6000,2,,1146,30,15990,0,254396,10100697,12419725991,24358533431,,,3.202062607,6.770211,0.117107,1.9612778453124893
6000,2,,1071,26,17486,0,369131,19152266,14833772917,25997166964,,,3.343196531,7.7382,0.124809,1.7525660605338227
6000,4,,2581,38,18542,0,434655,39113746,14734343723,25283102676,,,2.220348101,9.450142,0.191002,1.7159300170616767
6000,4,,2634,47,19629,0,491406,20833110,13723856809,25082360892,,,2.155656088,9.2841,0.170185,1.8276466478104887
6000,4,,2525,43,21017,0,613648,13969712,13519667513,25619390310,,,1.939711709,8.526475,0.183472,1.8949719203793558
6000,4,,2419,22,18137,0,454262,32756602,14976914279,25201224078,,,2.168211742,9.420225,0.16711,1.68267131723763
6000,4,,2734,24,18896,0,535719,41219585,14671016450,25226221295,,,2.230415102,9.519196,0.183485,1.7194596830405708
6000,8,,4668,43,13299,0,436411,16440146,13459599499,24547044708,,,1.146041064,8.637583,0.181885,1.8237574386833544
6000,8,,4480,28,19471,0,689084,61667091,20154499937,25336534462,,,1.394205195,10.699656,0.20651,1.2571155097471174
6000,8,,4145,40,18982,0,1167341,67327405,20742958216,25825045581,,,1.571239057,11.385396,0.164875,1.2450030179919058
6000,8,,3952,31,19030,0,977602,59543714,20322530605,25298331803,,,1.453820094,11.124071,0.165536,1.2448416142021108
6000,8,,4121,30,18845,0,851626,34997212,15695473143,25276393639,,,1.307650193,9.689298,0.158119,1.6104257201238295
6000,16,,6485,30,15417,0,1282801,38664134,18159293552,24806761590,,,0.784114565,9.201403,0.171324,1.3660642424753286
6000,16,,6542,52,16610,0,868862,64633649,25496605116,25470722777,,,0.990382392,12.942106,0.15688,0.9989848711668771
6000,16,,6041,33,16484,0,4089339,68172113,28064176004,25383689176,,,1.072260892,14.274356,0.167332,0.9044872428245194
6000,16,,6506,37,16581,0,5856689,56196881,24297145771,25344591291,,,0.951182373,12.219871,0.211789,1.0431098175016995
6000,16,,6198,47,15359,0,529202,36999060,18096267976,24861419789,,,0.755799706,9.106427,0.163907,1.3738423757855607
6000,32,,11964,552,16609,0,577144,25301098,26750477422,25141121869,,,0.823033606,14.667535,0.293888,0.9398382493287226
6000,32,,12800,522,16424,0,522610,24619367,27182747566,25053604677,,,0.780159803,14.27979,0.330679,0.9216730066072085
6000,32,,13590,497,15892,0,593420,34529527,27971875560,24699234256,,,0.807870251,14.910183,0.336244,0.8830024358938625
6000,32,,13920,491,16815,0,627214,37596097,31195785024,25170391668,,,0.854673528,16.79363,0.310214,0.8068523247174432
6000,32,,11154,623,16964,0,621338,26954851,26629175033,24718038022,,,0.838583982,14.720394,0.322614,0.9282314600947406
7000,1,,903,15,19857,0,237899,1617455,15207990910,33109137609,,,7.10907954,7.680527,0.119178,2.1770882034936725
7000,1,,893,10,21339,0,247636,1950493,15534377371,33425090878,,,7.09162705,7.869675,0.144901,2.151685264219142
7000,1,,856,15,23317,0,277278,2305422,15455821805,33211715171,,,6.950280991,7.869808,0.153054,2.1488158695162958
7000,1,,872,9,21309,0,243236,1991685,15567166090,33430274641,,,7.117957401,7.90986,0.162688,2.147486218604352
7000,1,,854,14,21334,0,246546,1994322,15580693612,33431126559,,,7.120338882,7.901783,0.153092,2.1456763987228324
7000,2,,1130,17,15469,0,252896,7003939,16067296698,32633718969,,,4.141028581,8.565358,0.108979,2.0310646888758908
7000,2,,1061,19,15701,0,261148,8104220,14334273306,32277686003,,,3.694738441,7.561344,0.137678,2.2517839107678586
7000,2,,1139,30,16352,0,258815,7813725,15422201466,32578530022,,,4.02739915,8.313918,0.124103,2.1124435505412817
7000,2,,1250,17,15419,0,243613,6903513,16194676772,32728043501,,,4.155011739,8.6842,0.128165,2.0209136595789046
7000,2,,1101,15,15551,0,253701,6826292,14349315912,32313192053,,,3.730841162,7.718702,0.113951,2.251897738621618
7000,4,,2669,29,17182,0,436738,12529281,17449406240,32772268016,,,2.58670158,10.985632,0.152188,1.878130840972386
7000,4,,2838,33,16232,0,369974,11074165,16803517012,32811395528,,,2.747474702,11.812233,0.169988,1.9526504781450331
7000,4,,2784,45,18755,0,363623,11040913,17072859001,33066454932,,,2.373950369,10.536747,0.170833,1.936784865971377
7000,4,,2766,43,17003,0,368465,10474281,17398919229,32719297831,,,2.651617399,11.312485,0.17657,1.8805362218398285
7000,4,,2379,32,16000,0,340997,11971804,16832562388,32748051326,,,2.574982268,10.500754,0.141983,1.945517893897498
7000,8,,4971,46,31974,0,836096,47758585,21927664643,36166190413,,,1.432384589,12.170678,0.249732,1.649340730160491
7000,8,,4179,32,21868,0,614673,38210963,20513015193,33783009907,,,1.554705145,11.6618,0.199629,1.6469061027424357
7000,8,,4342,36,22044,0,993090,42051816,18686088210,33394259228,,,1.456581399,11.13607,0.192554,1.7871187833807192
7000,8,,4615,37,22637,0,937781,36611884,20335708472,33893424026,,,1.458600504,11.530306,0.187874,1.6666950193875694
7000,8,,4396,36,21923,0,1144216,37385988,20244121510,33091182847,,,1.398377142,11.10943,0.215833,1.6346070058240822
7000,16,,7291,33,17682,0,898254,53687026,27766650117,33830175267,,,1.086943796,14.003058,0.207526,1.218374385258942
7000,16,,7333,38,16140,0,675077,40507456,20970022566,33122740380,,,0.861706155,10.493198,0.21311,1.5795281228597224
7000,16,,6698,52,20763,0,1330898,44264321,26630484481,34374899120,,,1.027481523,13.415071,0.184945,1.2908101294411445
7000,16,,6808,44,17328,0,812710,55524411,26041048974,33687564679,,,1.022339777,13.079789,0.176253,1.2936331678740922
7000,16,,7150,38,14985,0,615271,24223015,17340915430,32762720296,,,0.777724829,8.79299,0.162611,1.8893304928596841
7000,32,,14452,536,17412,0,643612,32208417,34145275494,33684646421,,,0.848101138,17.504446,0.321127,0.9865097274414746
7000,32,,13420,525,17858,0,651885,31727232,34961762267,33898604463,,,0.781723868,17.423869,0.297373,0.9695908405337021
7000,32,,13078,616,18331,0,696222,32345422,35515869760,33998034142,,,0.799192517,17.755979,0.297167,0.957263171977574
7000,32,,13728,522,16769,0,557690,33001616,34143404452,32929603580,,,0.775649156,17.08098,0.29212,0.9644499167121309
7000,32,,15086,508,17227,0,645865,30480735,34124373612,33600888012,,,0.779209932,17.056902,0.317124,0.984659481051517
8000,1,,952,18,26954,0,307383,3132770,19518841628,43042134695,,,8.750211827,9.88398,0.170965,2.205158252488486
8000,1,,933,18,22331,0,259583,2171451,19352756051,42826794532,,,9.010905567,9.8339,0.13804,2.212955840457
8000,1,,904,15,24798,0,281989,2327773,19010081148,42549200665,,,8.737565412,9.632814,0.163047,2.2382440313505176
8000,1,,914,8,24118,0,277226,2422264,19550929846,43009120709,,,9.025130983,9.897337,0.162005,2.1998503931923934
8000,1,,948,14,21235,0,257452,1866866,19233545495,42623256542,,,9.04001145,9.758107,0.152048,2.2160894127960153
8000,2,,1152,18,16213,0,256050,11574225,20709865375,42323294918,,,5.377974541,10.990884,0.130045,2.043629649523977
8000,2,,1201,23,16861,0,264120,10272700,20693652480,42431803881,,,5.249658642,10.804485,0.140045,2.0504743627066073
8000,2,,1128,13,16159,0,266843,10011747,17955881686,41895789969,,,4.675864799,9.715204,0.093155,2.3332627548813534
8000,2,,1194,17,16985,0,288286,12538439,20717013621,42432759779,,,5.279730456,10.866028,0.119011,2.048208325546865
8000,2,,1146,19,15946,0,296521,9822590,20427017768,42371524502,,,5.124666415,10.62754,0.120972,2.0742883265308176
8000,4,,2889,45,17068,0,349133,10756954,21193674198,42513555591,,,3.183906796,13.685478,0.138933,2.005954946453405
8000,4,,2719,45,18869,0,382136,11649713,22799770825,42387293131,,,3.156244757,13.469179,0.205666,1.8591104909055594
8000,4,,2639,50,18210,0,458964,14082213,21446170303,42524922923,,,3.06269278,13.131996,0.17488,1.9828679117152863
8000,4,,2812,26,19335,0,375628,11944090,21397530469,42506251284,,,3.175803514,13.621693,0.199361,1.9865026642014405
8000,4,,2811,46,19572,0,463428,12108140,20447338969,42551774965,,,2.969631941,12.953643,0.156898,2.0810421849763583
8000,8,,4561,39,28369,0,800396,45041447,25751527393,44964161417,,,1.749912744,14.074324,0.247058,1.746077455165729
8000,8,,5084,42,27927,0,848022,46761610,26761003697,44342159741,,,1.76506981,14.047059,0.231958,1.656969231911541
8000,8,,4099,43,23937,0,1015691,41914607,24027885143,42746216295,,,1.816845009,13.883354,0.189141,1.7790253299697154
