threads,hashbits,cpu-cycles,cache-misses,page-faults,cpu-migrations,dTLB-load-misses,context-switches,time_elapsed,wall_time
16,10,21478284572,32106756,147709,0,15638341,36,9.06225,0.129779
16,11,21660567688,32522521,163131,0,15695180,41,9.14474,0.127997
16,12,21813938661,33038454,164647,1,15620178,33,9.28753,0.126043
16,13,21998328506,33362840,165352,2,15615504,34,9.45972,0.121858
16,14,22418719221,35703777,166794,0,15732801,38,9.56572,0.133015
16,15,23564759232,41526953,169805,0,15888090,37,9.8191,0.165256
16,16,25857752176,53081999,178436,0,17123650,60,10.25385,0.216833
16,17,29748329128,68066740,197109,0,21600776,6281,11.17757,0.29585
16,18,34342724363,83343870,228693,1,26950143,84,12.9031,0.346623
8,1,21171312045,29116238,131230,0,15382936,29,9.1153,0.229035
8,2,22833412934,42379555,131238,1,15477720,27,9.25182,0.406669
8,3,22199450781,41237984,131254,1,15492174,29,9.19357,0.334134
8,4,23793494292,56476970,131286,0,15514071,33,9.30934,0.435472
8,5,21886968420,39869423,131353,0,15490581,33,9.1989,0.291506
8,6,21269828762,28781519,131481,0,15616486,36,9.10528,0.240836
8,7,21221732889,28850989,131745,0,15541619,35,9.0919,0.235364
8,8,21278059284,29423657,132264,0,15453777,42,9.13065,0.233568
8,9,21253187094,30313271,135347,0,15404429,28,9.11185,0.236208
8,10,21340867732,31298070,139460,1,15430670,29,9.14257,0.237299
8,11,21453176507,32078170,147707,0,15538824,31,9.18918,0.239729
8,12,21664579590,32827052,163169,0,15636326,28,9.27135,0.244603
8,13,21868974812,33164143,164687,0,15845166,29,9.43168,0.24238
8,14,22107117156,34120564,165375,0,15723335,35,9.59621,0.242117
8,15,22637438387,37583003,166757,0,15884822,30,9.71887,0.270411
8,16,23730635871,44032454,169826,0,17050039,32,9.9795,0.320977
8,17,25730446411,56064194,178096,0,20828362,33,10.4984,0.409558
8,18,28811661883,71065823,196528,2,26283414,454,11.4519,0.506712
4,1,23459135950,41113454,131218,0,15442888,29,9.68263,0.824282
4,2,21726078901,32734209,131222,0,15608262,28,9.4978,0.616953
4,3,22089427806,35467240,131230,0,15437114,33,9.46226,0.596388
4,4,22209807244,44901757,131244,0,15438953,30,9.4675,0.589712
4,5,22004987973,44088140,131277,1,15533338,26,9.43081,0.570043
4,6,21272320524,28398127,131343,0,15470012,30,9.3478,0.463752
4,7,21219558798,28464674,131472,0,15474079,34,9.3367,0.458391
4,8,21233119712,28723158,131732,0,15586551,37,9.3452,0.454197
4,9,21274335265,29293602,132260,0,15465091,42,9.36367,0.452889
4,10,21276023684,30272389,135340,0,15437173,26,9.3474,0.457649
4,11,21371645772,31330931,139464,0,15590679,26,9.3809,0.465126
4,12,21499212932,32407096,147683,0,15615300,26,9.41174,0.476249
4,13,21808257218,32983905,163285,0,15851767,30,9.54633,0.488618
4,14,21969070593,33554477,164723,0,15785462,28,9.66982,0.491983
4,15,22366002658,34969904,165459,0,15856665,30,9.8871,0.502913
4,16,22870068619,38873056,166933,0,16957847,33,10.00325,0.562303
4,17,23986637076,45659430,170001,0,20663271,30,10.3501,0.669176
4,18,25825206676,58832047,177613,0,25524583,32,10.9143,0.815521
2,1,25006192934,53179346,131212,0,15428941,27,10.7462,1.877362
2,2,21150452562,29408360,131214,0,15378859,26,9.74483,0.894232
2,3,21138271835,29346060,131218,0,15505532,28,9.73973,0.889335
2,4,21153854704,29852464,131225,0,15419687,29,9.7416,0.898238
2,5,21181210837,28707399,131242,0,15557254,25,9.7543,0.90039
2,6,21193117094,28160371,131275,0,15483895,28,9.75714,0.904914
2,7,21208723638,28260978,131340,0,15449531,28,9.768,0.897165
2,8,21174867791,28444797,131471,0,15546689,32,9.75704,0.898068
2,9,21158650988,28774329,131731,1,15545619,37,9.74983,0.892806
2,10,21288823314,29270481,132257,0,15531090,38,9.81521,0.894681
2,11,21284594339,30297215,135331,0,15541002,27,9.7991,0.907284
2,12,21420788166,31877143,139460,0,15595217,27,9.8447,0.933653
2,13,21657384694,32701819,147750,0,15599207,32,9.9343,0.965168
2,14,21997930235,33363444,163505,0,15763463,27,10.07591,1.002965
2,15,22175700062,33961499,164813,0,16045856,25,10.1994,1.016273
2,16,22624288919,36171896,165644,2,16964067,32,10.4086,1.066563
2,17,23120107754,39611599,167309,0,20660265,32,10.6346,1.167796
2,18,24165803892,46691107,170639,0,25456338,28,11.03327,1.357824
1,1,21116055225,28545987,131210,1,15381298,23,10.6039,1.753241
1,2,21080136259,28466649,131212,0,15591271,27,10.5857,1.746216
1,3,21089988882,28601845,131216,0,15376553,24,10.58888,1.747361
1,4,21079723295,28531669,131224,0,15448077,26,10.5811,1.749089
1,5,21088823456,28457644,131240,0,15592920,26,10.58782,1.74927
1,6,21177228193,28055130,131272,0,15413497,23,10.6334,1.780815
1,7,21143856439,28073635,131337,0,15624149,27,10.61704,1.774518
1,8,21113568452,28181122,131465,0,15450206,26,10.60209,1.759113
1,9,21148491419,28385311,131724,0,15541734,29,10.6205,1.756446
1,10,21161036331,28972746,132242,0,15668573,33,10.62698,1.765996
1,11,21354268960,30133542,133278,0,15686565,36,10.7249,1.78781
1,12,21322443777,31607959,135335,0,15624584,30,10.70276,1.834317
1,13,21484397813,32586309,139498,0,15583309,31,10.78653,1.903369
1,14,21733436955,33121492,147785,0,15834347,24,10.9133,1.98414
1,15,22354733368,34201395,208171,0,16184712,27,11.2203,2.124409
1,16,22513608613,35867363,211489,0,17361149,30,11.3021,2.075279
1,17,22701252415,39450551,179198,0,20749064,27,11.3962,2.014409
1,18,23726377882,46774665,233819,0,25801000,31,11.9116,2.436815
